DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
6/24/2021,72995,73526,71535,73459,1723054
6/23/2021,71668,73658,71004,72796,4045574
6/22/2021,71070,71999,70672,71402,3271602
6/21/2021,71668,71800,70340,70739,4532773
6/18/2021,69345,72331,69212,71999,5763956
6/17/2021,69013,69677,67686,69146,4364295
6/16/2021,68018,70340,68018,69013,4367761
6/15/2021,67752,68350,67023,68217,2171072
6/14/2021,67752,68615,67222,67686,2333823
6/11/2021,67089,68682,66691,68217,3086246
6/10/2021,67686,68283,66359,67553,3439627
6/9/2021,66359,67686,65828,67686,3667780
6/8/2021,68350,69013,66359,66359,3543758
6/7/2021,69212,69611,67155,68350,4556884
6/4/2021,70672,70672,69080,69611,4439191
6/3/2021,70407,71668,70340,70805,4222491
6/2/2021,69013,71336,68814,70340,8161824
6/1/2021,65961,69146,65496,68814,6892063
5/31/2021,67023,67023,65231,65430,4251123
5/28/2021,65695,67089,64766,66094,3360512
5/27/2021,66624,66624,65032,65496,2740249
5/26/2021,66293,67553,66160,66624,3550388
5/25/2021,64634,66359,64634,66226,6705954
5/24/2021,64700,65364,64036,64634,2825090
5/21/2021,63904,65032,63705,64235,2711315
5/20/2021,62444,65695,62444,65695,2920631
5/19/2021,62776,62776,62245,62444,2619240
5/18/2021,63240,63705,62709,62776,3169731
5/17/2021,64435,64567,63572,63705,2584580
5/14/2021,64634,65231,64103,64302,2175442
5/13/2021,64501,64899,64235,64235,2662791
5/12/2021,64965,64965,64368,64567,1835925
5/11/2021,65164,65894,64700,64965,1916095
5/10/2021,64169,65164,63638,65098,2626624
5/7/2021,65629,65695,64169,64368,3443093
5/6/2021,67155,67487,65695,65894,1749877
5/5/2021,65762,67686,65762,67155,2856737
5/4/2021,65695,66094,65032,65762,2489190
4/29/2021,65695,66359,65032,66359,2434789
4/28/2021,65695,65894,64833,65695,2341659
4/27/2021,65430,66094,64833,65695,1795990
4/26/2021,69013,69013,64965,65430,5568805
4/23/2021,68350,69013,66691,69013,3886138
4/22/2021,68350,70075,67819,68350,4990586
4/20/2021,65762,69677,65364,68350,9454943
4/19/2021,64368,65364,63572,65364,2273243
4/16/2021,64567,65364,63705,63904,2435090
4/15/2021,66226,66226,64235,64700,3244175
4/14/2021,64567,65496,64302,65496,2165194
4/13/2021,66359,66359,64700,64700,2517973
4/12/2021,65364,65828,64634,65629,4023723
4/9/2021,66027,66027,64700,64700,3167169
4/8/2021,67620,67620,66027,66359,2374059
4/7/2021,67023,67686,66624,67620,1782277
4/6/2021,67686,68018,66691,67620,3455752
4/5/2021,66359,68217,65430,67686,5452770
4/2/2021,64700,65364,64302,64899,3588966
4/1/2021,63174,64833,63174,64302,4969338
3/31/2021,62709,63107,62444,62908,1462652
3/30/2021,63240,63240,62444,62908,3956814
3/29/2021,63174,63572,62046,63240,4363843
3/26/2021,63041,63373,62178,62975,1842706
3/25/2021,62842,63705,62709,63107,1864557
3/24/2021,63041,63638,62444,62842,2275202
3/23/2021,64302,64302,63306,63572,1456925
